JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 30312.000,   757.697,   345.420,     2.968,     0.000,     0.000,     0.000,     0.250,    38.900,   693.600,     1.000,     0.000,     3.049,  -194.331,     0.000,   218.692,   317.917,    40.251,    54.855,     0.000,         0.000,
 30313.000,  1004.539,   345.587,     2.421,     0.000,     0.000,     0.000,     0.250,    39.067,   703.100,     1.000,     0.000,     2.532,  -149.999,     0.000,   234.241,   316.095,    35.370,    32.775,     0.000,         0.000,
 30314.000,   923.812,   345.726,     2.187,     0.000,     0.000,     0.000,     0.250,    39.206,   703.100,     1.000,     0.000,     2.444,   -93.196,     0.000,   250.506,   315.777,    28.892,    -0.967,     0.000,         0.000,
 30315.000,   906.948,   345.856,     2.042,     0.000,     0.000,     0.000,     0.250,    39.336,   703.100,     1.000,     0.000,     2.330,   -17.191,     0.000,   272.902,   315.822,     5.545,   -31.275,     0.000,         0.000,
 30316.000,   797.862,   346.014,     2.069,     0.000,     0.000,     0.000,     0.250,    39.494,   703.100,     1.000,     0.000,     2.343,    34.128,     0.000,   296.121,   316.127,   -17.601,   -36.533,     0.000,         0.000,
 30317.000,     1.611,   346.225,     2.114,     0.000,     0.000,     0.000,     0.250,    39.705,   703.100,     1.000,     0.000,     2.377,     9.720,     0.000,   288.422,   316.336,   -11.961,   -25.672,     0.000,         0.000,
 30318.000,     4.177,   346.443,     2.131,     0.000,     0.000,     0.000,     0.250,    39.923,   703.100,     1.000,     0.000,     2.407,   -39.376,     0.000,   270.606,   315.906,     4.953,   -10.877,     0.000,         0.000,
 30319.000,   864.848,   346.641,     2.131,     0.000,     0.000,     0.000,     0.250,    40.121,   716.300,     1.000,     0.000,     2.494,   -28.228,     0.000,   273.846,   316.067,    -1.757,   -12.235,     0.000,         0.000,
 30320.000,   865.372,   346.869,     2.142,     0.000,     0.000,     0.000,     0.250,    40.349,   716.300,     1.000,     0.000,     2.364,    57.535,     0.000,   304.425,   316.462,   -32.093,   -37.479,     0.000,         0.000,
 30321.000,   835.984,   347.109,     2.223,     0.000,     0.000,     0.000,     0.250,    40.589,   716.300,     1.000,     0.000,     2.532,    33.335,     0.000,   291.150,   316.838,   -22.513,   -36.509,     0.000,         0.000,
 30322.000,  1074.395,   347.310,     2.261,     0.000,     0.000,     0.000,     0.250,    40.790,   716.300,     1.000,     0.000,     2.408,   -52.043,     0.000,   261.024,   316.526,     3.611,    -7.070,     0.000,         0.000,
 30323.000,   566.250,   347.486,     2.274,     0.000,     0.000,     0.000,     0.250,    40.966,   716.300,     1.000,     0.000,     2.493,   -82.167,     0.000,   248.667,   314.271,    13.365,     3.197,     0.000,         0.000,
 30324.000,   528.341,   347.636,     1.488,     0.000,     0.000,     0.000,     0.250,    41.116,   733.300,     1.000,     0.000,     2.324,  -126.187,     0.000,   227.445,   312.428,    26.656,    14.548,     0.000,         0.000,
 30325.000,   469.555,   347.765,     2.443,     0.000,     0.000,     0.000,     0.250,    41.245,   733.300,     1.000,     0.000,     2.689,  -135.738,     0.000,   218.561,   313.799,    23.496,    17.004,     0.000,         0.000,
 30326.000,   153.510,   347.878,     2.695,     0.000,     0.000,     0.000,     0.250,    41.358,   733.300,     1.000,     0.000,     2.780,  -107.800,     0.000,   250.622,   316.068,    27.860,    14.493,     0.000,         0.000,
 30327.000,   989.755,   347.976,     2.160,     0.000,     0.000,     0.000,     0.250,    41.456,   733.300,     1.000,     0.000,     2.504,  -107.252,     0.000,   247.402,   315.670,    22.693,    16.291,     0.000,         0.000,
 30328.000,     4.595,   348.061,     1.233,     0.000,     0.000,     0.000,     0.250,    41.541,   733.300,     1.000,     0.000,     1.816,   -83.806,     0.000,   253.864,   311.242,    20.623,     5.806,     0.000,         0.000,
 30329.000,  1015.898,   348.192,     1.589,     0.000,     0.000,     0.000,     0.250,    41.672,   733.300,     1.000,     0.000,     2.133,   -13.419,     0.000,   281.026,   313.502,    -5.329,   -13.728,     0.000,         0.000,
 30330.000,   516.440,   348.360,     1.425,     0.000,     0.000,     0.000,     0.250,    41.840,   733.300,     1.000,     0.000,     2.132,  -157.530,     0.000,   242.291,   312.599,    44.800,    42.423,     0.000,         0.000,
 30331.000,    49.873,   348.491,     1.592,     0.000,     0.000,     0.000,     0.250,    41.971,   733.300,     1.000,     0.000,     2.079,  -197.456,     0.000,   222.748,   312.831,    49.900,    57.472,     0.000,         0.000,
 30332.000,   372.869,   348.590,     0.803,     0.000,     0.000,     0.000,     0.250,    42.070,   747.000,     1.000,     0.000,     1.287,  -179.375,     0.000,   210.472,   309.253,    44.738,    35.855,     0.000,         0.000,
 30333.000,   447.449,   348.677,     0.526,     0.000,     0.000,     0.000,     0.250,    42.157,   747.000,     1.000,     0.000,     1.192,  -113.866,     0.000,   233.659,   307.647,    24.982,    14.896,     0.000,         0.000,
 30334.000,   259.763,   348.757,     1.098,     0.000,     0.000,     0.000,     0.250,    42.237,   747.000,     1.000,     0.009,     1.731,   -13.277,     0.000,   273.512,   306.491,    -2.339,   -17.362,     0.000,         0.000,
 30335.000,   454.213,   348.825,     1.322,     0.000,     0.000,     0.000,     0.250,    42.305,   747.000,     1.000,     0.010,     1.942,   -28.246,     0.000,   268.437,   306.178,    -1.391,    -8.104,     0.000,         0.000,
 30336.000,    16.108,   348.931,     1.638,     0.000,     0.000,     0.000,     0.250,    42.411,   747.000,     1.000,     0.011,     2.050,   -31.754,     0.000,   263.503,   305.993,    -2.058,    -8.678,     0.000,         0.000,
 30337.000,   464.031,   349.063,     1.730,     0.000,     0.000,     0.000,     0.250,    42.543,   747.000,     1.000,     0.016,     1.960,   -64.847,     0.000,   256.445,   304.527,    14.890,     1.876,     0.000,         0.000,
 30338.000,   601.935,   349.160,     1.793,     0.000,     0.000,     0.000,     0.250,    42.640,   747.000,     1.000,     0.026,     2.024,   -69.992,     0.000,   246.568,   302.978,    14.772,    -1.190,     0.000,         0.000,
 30339.000,   618.291,   349.245,     1.744,     0.000,     0.000,     0.000,     0.250,    42.725,   747.000,     1.000,     0.033,     1.889,   -48.636,     0.000,   258.565,   303.446,     4.371,    -0.616,     0.000,         0.000,
 30340.000,   734.654,   349.324,     1.504,     0.000,     0.000,     0.000,     0.250,    42.804,   747.000,     1.000,     0.041,     1.869,   -71.255,     0.000,   245.236,   300.523,    13.838,     2.130,     0.000,         0.000,
 30341.000,   743.032,   349.385,     1.609,     0.000,     0.000,     0.000,     0.250,    42.865,   747.000,     1.000,     0.052,     1.805,   -64.976,     0.000,   250.133,   299.586,    10.307,     5.216,     0.000,         0.000,
 30342.000,   651.442,   349.455,     1.683,     0.000,     0.000,     0.000,     0.250,    42.935,   747.000,     1.000,     0.057,     1.893,   -31.218,     0.000,   263.255,   303.088,     1.434,   -10.048,     0.000,         0.000,
 30343.000,   701.772,   349.531,     1.667,     0.000,     0.000,     0.000,     0.250,    43.011,   758.800,     1.000,     0.062,     1.827,   -67.152,     0.000,   244.253,   297.937,    12.392,     1.076,     0.000,         0.000,
 30344.000,   132.319,   349.584,     1.615,     0.000,     0.000,     0.000,     0.250,    43.064,   758.800,     1.000,     0.069,     1.747,   -51.042,     0.000,   255.278,   299.480,    19.321,   -12.480,     0.000,         0.000,
 30345.000,   824.458,   349.622,     1.565,     0.000,     0.000,     0.000,     0.250,    43.102,   758.800,     1.000,     0.070,     1.769,   -51.257,     0.000,   240.998,   299.320,     8.635,   -15.701,     0.000,         0.000,
 30346.000,   698.857,   349.655,     1.575,     0.000,     0.000,     0.000,     0.250,    43.135,   758.800,     1.000,     0.067,     1.691,   -23.122,     0.000,   268.333,   303.585,     0.727,   -12.857,     0.000,         0.000,
 30347.000,   164.945,   349.690,     1.254,     0.000,     0.000,     0.000,     0.250,    43.170,   758.800,     1.000,     0.071,     1.601,   -60.856,     0.000,   252.634,   297.512,    13.635,     2.342,     0.000,         0.000,
 30348.000,   487.097,   349.714,     0.999,     0.000,     0.000,     0.000,     0.250,    43.194,   758.800,     1.000,     0.088,     1.484,  -114.712,     0.000,   205.374,   285.787,    16.062,    18.237,     0.000,         0.000,
 30349.000,   492.238,   349.716,     1.212,     0.000,     0.000,     0.000,     0.250,    43.196,   758.800,     1.000,     0.108,     1.497,  -101.570,     0.000,   208.593,   283.975,    17.147,     9.042,     0.000,         0.000,
 30350.000,    80.475,   349.705,     1.396,     0.000,     0.000,     0.000,     0.250,    43.185,   758.800,     1.000,     0.127,     1.612,  -101.590,     0.000,   218.915,   280.130,    25.649,    14.726,     0.000,         0.000,
 30351.000,   578.799,   349.672,     0.100,     0.000,     0.000,     0.000,     0.250,    43.152,   758.800,     1.000,     0.157,     1.416,  -143.330,     0.000,   206.495,   261.468,    19.048,    69.309,     0.000,         0.000,
 30352.000,   450.913,   349.639,     0.735,     0.000,     0.000,     0.000,     0.250,    43.119,   758.800,     1.000,     0.183,     1.446,   -66.747,     0.000,   234.518,   282.001,    20.201,    -0.937,     0.000,         0.000,
 30353.000,   175.299,   349.633,     0.867,     0.000,     0.000,     0.000,     0.250,    43.113,   758.800,     1.000,     0.188,     1.371,   -23.392,     0.000,   260.719,   297.890,     3.399,   -17.179,     0.000,         0.000,
 30354.000,  1299.100,   349.624,     1.017,     0.000,     0.000,     0.000,     0.250,    43.104,   758.800,     1.000,     0.172,     1.353,   -53.458,     0.000,   229.336,   288.057,     6.298,   -11.561,     0.000,         0.000,
 30355.000,   959.941,   349.605,     1.056,     0.000,     0.000,     0.000,     0.250,    43.085,   758.800,     1.000,     0.158,     1.311,   -26.219,     0.000,   249.685,   298.362,     0.366,   -22.825,     0.000,         0.000,
 30356.000,   832.331,   349.583,     0.982,     0.000,     0.000,     0.000,     0.250,    43.063,   758.800,     1.000,     0.140,     1.344,   -26.482,     0.000,   264.007,   299.206,     6.327,   -15.045,     0.000,         0.000,
 30357.000,   917.228,   349.592,     1.009,     0.000,     0.000,     0.000,     0.250,    43.072,   758.800,     1.000,     0.115,     1.366,     9.674,     0.000,   274.399,   309.336,   -10.857,   -33.754,     0.000,         0.000,
 30358.000,   644.406,   349.628,     1.036,     0.000,     0.000,     0.000,     0.250,    43.108,   758.800,     1.000,     0.095,     1.331,   -44.887,     0.000,   253.673,   297.944,    16.647,   -16.032,     0.000,         0.000,
 30359.000,   773.282,   349.643,     1.064,     0.000,     0.000,     0.000,     0.250,    43.123,   758.800,     1.000,     0.096,     1.343,   -60.686,     0.000,   241.519,   294.815,    15.923,    -8.533,     0.000,         0.000,
 30360.000,  1036.783,   349.645,     1.102,     0.000,     0.000,     0.000,     0.250,    43.125,   758.800,     1.000,     0.092,     1.326,   -52.427,     0.000,   243.753,   296.794,    15.946,   -16.560,     0.000,         0.000,
 30361.000,   966.367,   349.648,     1.112,     0.000,     0.000,     0.000,     0.250,    43.128,   758.800,     1.000,     0.085,     1.339,   -35.884,     0.000,   245.740,   300.479,    13.707,   -32.562,     0.000,         0.000,
 30362.000,   828.281,   349.649,     1.153,     0.000,     0.000,     0.000,     0.250,    43.129,   758.800,     1.000,     0.065,     1.367,   -18.918,     0.000,   253.105,   304.269,    15.418,   -47.665,     0.000,         0.000,
 30363.000,   676.428,   349.649,     1.197,     0.000,     0.000,     0.000,     0.250,    43.129,   758.800,     1.000,     0.049,     1.431,    12.415,     0.000,   269.871,   308.126,    -7.801,   -42.869,     0.000,         0.000,
 30364.000,   641.350,   349.658,     1.238,     0.000,     0.000,     0.000,     0.250,    43.138,   758.800,     1.000,     0.034,     1.435,    32.270,     0.000,   288.710,   309.115,   -19.861,   -32.814,     0.000,         0.000,
 30365.000,   453.266,   349.675,     1.292,     0.000,     0.000,     0.000,     0.250,    43.155,   758.800,     1.000,     0.037,     1.446,  -119.501,     0.000,   228.473,   297.345,    32.376,    18.253,     0.000,         0.000,
 30366.000,   383.563,   349.690,     1.361,     0.000,     0.000,     0.000,     0.250,    43.170,   758.800,     1.000,     0.050,     1.507,   -63.920,     0.000,   248.853,   300.171,    22.846,   -10.245,     0.000,         0.000,
 30367.000,   617.941,   349.696,     1.403,     0.000,     0.000,     0.000,     0.250,    43.176,   758.800,     1.000,     0.048,     1.506,   -27.393,     0.000,   253.105,   304.055,     4.257,   -27.815,     0.000,         0.000,
 30368.000,  1147.650,   349.700,     1.438,     0.000,     0.000,     0.000,     0.250,    43.180,   758.800,     1.000,     0.045,     1.583,   -37.305,     0.000,   259.478,   303.315,     5.522,   -12.053,     0.000,         0.000,
 30369.000,  1060.530,   349.700,     1.477,     0.000,     0.000,     0.000,     0.250,    43.180,   758.800,     1.000,     0.047,     1.587,   -64.216,     0.000,   242.701,   300.518,    12.724,    -6.325,     0.000,         0.000,
 30370.000,   934.964,   349.727,     1.509,     0.000,     0.000,     0.000,     0.250,    43.207,   758.800,     1.000,     0.049,     1.582,   -35.811,     0.000,   262.524,   303.136,    -0.173,    -4.629,     0.000,         0.000,
 30371.000,    18.065,   349.825,     1.525,     0.000,     0.000,     0.000,     0.250,    43.305,   758.800,     1.000,     0.049,     1.561,   -41.839,     0.000,   258.115,   302.510,     7.268,    -9.824,     0.000,         0.000,
 30372.000,   638.679,   349.928,     1.500,     0.000,     0.000,     0.000,     0.250,    43.408,   758.800,     1.000,     0.061,     1.584,  -113.194,     0.000,   225.574,   292.374,    20.071,    26.323,     0.000,         0.000,
 30373.000,   643.986,   349.992,     1.511,     0.000,     0.000,     0.000,     0.250,    43.472,   758.800,     1.000,     0.075,     1.601,   -77.870,     0.000,   234.143,   294.444,    14.616,     2.953,     0.000,         0.000,
 30374.000,   710.526,   350.049,     1.542,     0.000,     0.000,     0.000,     0.250,    43.529,   758.800,     1.000,     0.077,     1.606,   -62.129,     0.000,   244.659,   296.915,    17.788,    -7.915,     0.000,         0.000,
 30375.000,   734.129,   350.101,     1.470,     0.000,     0.000,     0.000,     0.250,    43.581,   758.800,     1.000,     0.081,     1.569,   -55.167,     0.000,   254.302,   297.259,    11.806,     0.404,     0.000,         0.000,
 30376.000,   315.681,   350.144,     1.292,     0.000,     0.000,     0.000,     0.250,    43.624,   758.800,     1.000,     0.082,     1.475,   -62.487,     0.000,   237.296,   296.240,     7.295,    -3.752,     0.000,         0.000,
 30377.000,  1504.861,   350.183,     1.386,     0.000,     0.000,     0.000,     0.250,    43.663,   758.800,     1.000,     0.078,     1.541,   -28.396,     0.000,   256.285,   302.242,    -2.233,   -15.329,     0.000,         0.000,
 30378.000,   807.960,   350.227,     1.455,     0.000,     0.000,     0.000,     0.250,    43.707,   758.800,     1.000,     0.074,     1.544,   -42.135,     0.000,   260.173,   300.331,    10.667,    -8.690,     0.000,         0.000,
 30379.000,   837.677,   350.278,     1.436,     0.000,     0.000,     0.000,     0.250,    43.758,   758.800,     1.000,     0.073,     1.523,   -33.311,     0.000,   263.541,   301.767,     4.128,    -9.043,     0.000,         0.000,
 30380.000,   262.271,   350.324,     1.435,     0.000,     0.000,     0.000,     0.250,    43.804,   758.800,     1.000,     0.069,     1.524,   -49.820,     0.000,   244.407,   299.698,     4.278,    -9.749,     0.000,         0.000,
 30381.000,   366.368,   350.358,     1.491,     0.000,     0.000,     0.000,     0.250,    43.838,   758.800,     1.000,     0.059,     1.554,   -52.999,     0.000,   235.740,   300.264,     8.522,   -20.046,     0.000,         0.000,
 30382.000,   369.357,   350.388,     1.532,     0.000,     0.000,     0.000,     0.250,    43.868,   758.800,     1.000,     0.048,     1.600,   -74.133,     0.000,   245.156,   299.360,    25.983,    -6.053,     0.000,         0.000,
 30383.000,   337.067,   350.408,     1.530,     0.000,     0.000,     0.000,     0.250,    43.888,   758.800,     1.000,     0.054,     1.597,   -92.380,     0.000,   235.772,   296.213,    28.033,     3.907,     0.000,         0.000,
 30384.000,    88.090,   350.416,     1.580,     0.000,     0.000,     0.000,     0.250,    43.896,   758.800,     1.000,     0.055,     1.630,   -85.589,     0.000,   224.554,   297.022,    15.692,    -2.571,     0.000,         0.000,
 30385.000,   499.833,   350.416,     1.606,     0.000,     0.000,     0.000,     0.250,    43.896,   758.800,     1.000,     0.048,     1.647,   -78.155,     0.000,   230.282,   298.906,    11.100,    -1.569,     0.000,         0.000,
 30386.000,   472.426,   350.415,     1.495,     0.000,     0.000,     0.000,     0.250,    43.895,   758.800,     1.000,     0.044,     1.585,   -40.117,     0.000,   262.574,   303.075,     4.008,    -4.392,     0.000,         0.000,
 30387.000,   528.401,   350.411,     1.533,     0.000,     0.000,     0.000,     0.250,    43.891,   758.800,     1.000,     0.043,     1.602,   -82.863,     0.000,   229.154,   299.195,    11.892,     0.931,     0.000,         0.000,
 30388.000,    75.506,   350.402,     1.570,     0.000,     0.000,     0.000,     0.250,    43.882,   758.800,     1.000,     0.040,     1.647,   -34.031,     0.000,   266.023,   303.931,     8.262,   -12.140,     0.000,         0.000,
 30389.000,   448.171,   350.402,     1.562,     0.000,     0.000,     0.000,     0.250,    43.882,   758.800,     1.000,     0.039,     1.699,   -49.238,     0.000,   259.015,   302.725,     5.528,     0.000,     0.000,         0.000,
 30390.000,     1.464,   350.403,     1.573,     0.000,     0.000,     0.000,     0.250,    43.883,   758.800,     1.000,     0.047,     1.698,   -87.080,     0.000,   249.955,   298.028,    24.415,    14.591,     0.000,         0.000,
 30391.000,    71.220,   350.396,     1.649,     0.000,     0.000,     0.000,     0.250,    43.876,   758.800,     1.000,     0.046,     1.763,   -92.284,     0.000,   221.610,   297.854,    22.898,    -6.857,     0.000,         0.000,
 30392.000,   406.117,   350.398,     1.732,     0.000,     0.000,     0.000,     0.250,    43.878,   758.800,     1.000,     0.033,     1.825,    -5.781,     0.000,   277.749,   306.387,     5.286,   -28.144,     0.000,         0.000,
 30393.000,   244.691,   350.463,     1.802,     0.000,     0.000,     0.000,     0.250,    43.943,   758.800,     1.000,     0.022,     1.846,   -25.976,     0.000,   265.953,   305.586,     4.629,   -18.287,     0.000,         0.000,
 30394.000,   377.670,   350.557,     1.871,     0.000,     0.000,     0.000,     0.250,    44.037,   775.900,     1.000,     0.026,     1.877,  -129.620,     0.000,   227.994,   299.743,    47.930,     9.940,     0.000,         0.000,
 30395.000,   524.140,   350.621,     1.922,     0.000,     0.000,     0.000,     0.250,    44.101,   775.900,     1.000,     0.033,     1.942,  -105.366,     0.000,   221.027,   299.416,    30.716,    -3.738,     0.000,         0.000,
 30396.000,   577.073,   350.678,     1.988,     0.000,     0.000,     0.000,     0.250,    44.158,   775.900,     1.000,     0.030,     1.998,   -59.713,     0.000,   238.893,   302.982,    22.274,   -26.649,     0.000,         0.000,
 30397.000,   543.961,   350.764,     2.034,     0.000,     0.000,     0.000,     0.250,    44.244,   775.900,     1.000,     0.021,     2.034,     0.343,     0.000,   288.825,   306.781,    16.836,   -35.134,     0.000,         0.000,
 30398.000,   456.550,   350.941,     2.053,     0.000,     0.000,     0.000,     0.250,    44.421,   775.900,     1.000,     0.011,     2.057,    59.359,     0.000,   301.604,   308.188,   -10.730,   -55.214,     0.000,         0.000,
 30399.000,   105.412,   351.282,     2.064,     0.000,     0.000,     0.000,     0.250,    44.762,   775.900,     1.000,     0.000,     2.083,   -30.183,     0.000,   280.379,   315.833,    10.304,   -15.575,     0.000,         0.000,
 30400.000,   527.084,   351.663,     1.855,     0.006,     0.000,     0.000,     0.250,    45.143,   775.900,     1.000,     0.000,     2.055,   -69.258,     0.000,   269.246,   314.807,    23.287,     0.410,     0.000,         0.000,
 30401.000,   638.033,   351.913,     2.070,     0.003,     0.000,     0.000,     0.250,    45.393,   775.900,     1.000,     0.000,     2.064,   -59.272,     0.000,   252.255,   315.614,    12.888,   -16.975,     0.000,         0.000,
 30402.000,   129.324,   352.008,     2.250,     0.005,     0.000,     0.000,     0.250,    45.488,   775.900,     1.000,     0.000,     2.328,   -81.368,     0.000,   243.787,   315.985,    22.112,   -12.942,     0.000,         0.000,
 30403.000,   881.942,   351.992,     2.346,     0.007,     0.000,     0.000,     0.250,    45.472,   775.900,     1.000,     0.000,     2.777,   -56.185,     0.000,   268.597,   317.011,    12.989,    -5.217,     0.000,         0.000,
 30404.000,   393.596,   351.920,     2.587,     0.005,     0.000,     0.000,     0.250,    45.400,   775.900,     1.000,     0.000,     2.814,   -93.782,     0.000,   248.472,   317.384,    24.689,     0.182,     0.000,         0.000,
 30405.000,   572.512,   351.828,     2.441,     0.005,     0.000,     0.000,     0.250,    45.308,   775.900,     1.000,     0.000,     2.751,  -135.873,     0.000,   253.008,   316.382,    55.022,    17.477,     0.000,         0.000,
 30406.000,   421.430,   351.747,     2.829,     0.004,     0.000,     0.000,     0.250,    45.227,   775.900,     1.000,     0.000,     2.904,  -133.636,     0.000,   233.161,   318.325,    34.767,    13.704,     0.000,         0.000,
 30407.000,   627.526,   351.732,     2.961,     0.004,     0.000,     0.000,     0.250,    45.212,   775.900,     1.000,     0.000,     3.033,    38.096,     0.000,   295.728,   320.247,   -11.299,   -51.316,     0.000,         0.000,
 30408.000,   187.332,   351.805,     2.937,     0.004,     0.000,     0.000,     0.250,    45.285,   775.900,     1.000,     0.000,     3.105,  -112.651,     0.000,   245.030,   319.079,    37.115,     1.487,     0.000,         0.000,
 30409.000,   376.536,   351.885,     3.179,     0.003,     0.000,     0.000,     0.250,    45.365,   775.900,     1.000,     0.000,     3.224,  -129.853,     0.000,   233.135,   320.131,    40.585,     2.272,     0.000,         0.000,
 30410.000,   675.071,   351.930,     3.404,     0.003,     0.000,     0.000,     0.250,    45.410,   775.900,     1.000,     0.000,     3.408,    15.214,     0.000,   297.205,   322.272,    -3.583,   -36.698,     0.000,         0.000,
 30411.000,   117.465,   351.932,     3.530,     0.003,     0.000,     0.000,     0.250,    45.412,   775.900,     1.000,     0.000,     3.530,    67.097,     0.000,   318.466,   322.895,   -21.333,   -50.194,     0.000,         0.000,
 30412.000,   629.039,   351.882,     3.640,     0.003,     0.000,     0.000,     0.250,    45.362,   775.900,     1.000,     0.000,     3.640,    73.816,     0.000,   321.899,   323.409,   -33.712,   -41.615,     0.000,         0.000,
 30413.000,   836.178,   351.784,     3.731,     0.004,     0.000,     0.000,     0.250,    45.264,   775.900,     1.000,     0.000,     3.727,   -69.101,     0.000,   267.843,   323.094,    35.853,   -22.003,     0.000,         0.000,
 30414.000,   280.902,   351.668,     3.472,     0.004,     0.000,     0.000,     0.250,    45.148,   775.900,     1.000,     0.000,     3.712,  -130.241,     0.000,   244.033,   321.691,    42.415,    10.167,     0.000,         0.000,
 30415.000,   924.192,   351.565,     3.543,     0.004,     0.000,     0.000,     0.250,    45.045,   775.900,     1.000,     0.000,     3.743,  -117.853,     0.000,   241.304,   322.245,    36.871,     0.041,     0.000,         0.000,
 30416.000,   637.507,   351.478,     4.379,     0.001,     0.000,     0.000,     0.250,    44.958,   775.900,     1.000,     0.000,     4.068,  -104.185,     0.000,   246.307,   326.912,    32.894,    -9.313,     0.000,         0.000,
 30417.000,   976.872,   351.397,     5.323,     0.000,     0.000,     0.000,     0.250,    44.877,   775.900,     1.000,     0.000,     4.812,   -54.329,     0.000,   287.912,   334.242,    38.832,   -30.833,     0.000,         0.000,
 30418.000,   458.504,   351.312,     4.753,     0.002,     0.000,     0.000,     0.250,    44.792,   775.900,     1.000,     0.000,     4.511,    83.891,     0.000,   333.378,   331.395,    17.991,   -99.899,     0.000,         0.000,
 30419.000,   492.734,   351.219,     4.605,     0.002,     0.000,     0.000,     0.250,    44.699,   775.900,     1.000,     0.000,     4.417,    83.207,     0.000,   324.842,   331.452,    -5.640,   -84.178,     0.000,         0.000,
 30420.000,   641.769,   351.148,     4.676,     0.000,     0.000,     0.000,     0.250,    44.628,   775.900,     1.000,     0.000,     4.406,    63.981,     0.000,   334.454,   336.796,     0.796,   -67.119,     0.000,         0.000,
 30421.000,   834.767,   351.115,     4.381,     0.001,     0.000,     0.000,     0.250,    44.595,   775.900,     1.000,     0.000,     4.277,   122.637,     0.000,   353.733,   329.588,   -30.253,   -68.240,     0.000,         0.000,
 30422.000,   466.194,   351.106,     4.315,     0.001,     0.000,     0.000,     0.250,    44.586,   775.900,     1.000,     0.000,     4.253,   136.866,     0.000,   353.015,   328.805,   -51.668,   -60.987,     0.000,         0.000,
 30423.000,   708.637,   351.105,     5.769,     0.000,     0.000,     0.000,     0.250,    44.585,   775.900,     1.000,     0.000,     5.415,    40.857,     0.000,   317.225,   334.080,   -21.509,   -36.203,     0.000,         0.000,
 30424.000,   574.315,   351.097,     6.336,     0.000,     0.000,     0.000,     0.250,    44.577,   775.900,     1.000,     0.000,     5.695,   -95.968,     0.000,   282.671,   336.198,    47.306,    -4.865,     0.000,         0.000,
 30425.000,   494.677,   351.082,     6.083,     0.000,     0.000,     0.000,     0.250,    44.562,   775.900,     1.000,     0.000,     5.141,  -143.264,     0.000,   256.330,   335.005,    46.727,    17.861,     0.000,         0.000,
 30426.000,   612.796,   351.055,     6.586,     0.000,     0.000,     0.000,     0.250,    44.535,   775.900,     1.000,     0.000,     5.412,  -117.517,     0.000,   253.328,   337.418,    34.826,    -1.400,     0.000,         0.000,
 30427.000,   571.791,   351.022,    10.118,     0.000,     0.000,     0.000,     0.250,    44.502,   775.900,     1.000,     0.000,     7.547,   -35.016,     0.000,   313.559,   355.552,    21.122,   -28.099,     0.000,         0.000,
 30428.000,   420.368,   350.981,     8.707,     0.000,     0.000,     0.000,     0.250,    44.461,   775.900,     1.000,     0.000,     6.340,    37.908,     0.000,   337.128,   348.341,     6.886,   -56.008,     0.000,         0.000,
 30429.000,   439.631,   351.033,     8.139,     0.000,     0.000,     0.000,     0.250,    44.513,   775.900,     1.000,     0.000,     5.639,   -34.473,     0.000,   304.714,   345.799,     2.594,    -9.206,     0.000,         0.000,
 30430.000,   607.778,   351.168,     8.329,     0.000,     0.000,     0.000,     0.250,    44.648,   775.900,     1.000,     0.000,     6.619,  -144.868,     0.000,   255.269,   345.901,    37.660,    16.576,     0.000,         0.000,
 30431.000,   108.945,   351.272,     8.738,     0.000,     0.000,     0.000,     0.250,    44.752,   775.900,     1.000,     0.000,     6.125,  -165.490,     0.000,   246.860,   347.909,    45.276,    19.165,     0.000,         0.000,
 30432.000,   898.305,   351.344,     8.217,     0.000,     0.000,     0.000,     0.250,    44.824,   775.900,     1.000,     0.000,     6.427,  -149.420,     0.000,   250.999,   345.399,    43.015,    12.005,     0.000,         0.000,
 30433.000,    75.694,   351.390,     9.020,     0.003,     0.000,     0.000,     0.250,    44.870,   775.900,     1.000,     0.000,     6.834,  -117.848,     0.000,   271.008,   349.296,    29.867,     9.694,     0.000,         0.000,
 30434.000,   597.619,   351.413,     9.802,     0.003,     0.000,     0.000,     0.250,    44.893,   775.900,     1.000,     0.000,     7.388,  -104.655,     0.000,   291.139,   353.196,    40.723,     1.876,     0.000,         0.000,
 30435.000,   435.740,   351.418,     9.652,     0.003,     0.000,     0.000,     0.250,    44.898,   775.900,     1.000,     0.000,     7.341,  -134.084,     0.000,   293.203,   352.445,    55.054,    19.788,     0.000,         0.000,
 30436.000,   379.773,   351.461,     9.398,     0.003,     0.000,     0.000,     0.250,    44.941,   775.900,     1.000,     0.000,     7.428,   -58.214,     0.000,   305.935,   351.180,    12.207,     0.762,     0.000,         0.000,
 30437.000,     1.100,   351.694,     9.282,     0.009,     0.000,     0.000,     0.250,    45.174,   775.900,     1.000,     0.000,     6.698,   -95.002,     0.000,   284.481,   350.598,    24.022,     4.863,     0.000,         0.000,
 30438.000,   594.650,   351.864,     9.149,     0.010,     0.000,     0.000,     0.250,    45.344,   775.900,     1.000,     0.000,     7.111,  -118.615,     0.000,   282.153,   349.956,    35.344,    15.468,     0.000,         0.000,
