JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 30363.000,   676.428,   349.649,     1.844,     0.006,     0.500,     0.000,     0.250,    33.129,   505.700,     1.000,     0.000,     1.259,     1.205,     0.000,   269.871,   311.871,    -4.618,   -38.586,     0.000,         0.000,
 30364.000,   641.350,   349.658,     1.936,     0.004,     0.089,     0.000,     0.250,    33.138,   505.700,     1.000,     0.000,     1.346,    22.468,     0.000,   288.710,   312.295,   -17.022,   -29.031,     0.000,         0.000,
 30365.000,   453.266,   349.675,     1.861,    -0.004,    -0.232,     0.000,     0.250,    33.155,   505.700,     1.000,     0.000,     1.321,  -175.852,     0.000,   228.473,   311.759,    50.209,    42.357,     0.000,         0.000,
 30366.000,   383.563,   349.690,     1.874,    -0.033,     0.454,     0.000,     0.250,    33.170,   505.700,     1.000,     0.000,     1.358,  -100.551,     0.000,   248.853,   311.791,    33.561,     4.052,     0.000,         0.000,
 30367.000,   617.941,   349.696,     1.984,    -0.009,     0.327,     0.000,     0.250,    33.176,   505.700,     1.000,     0.000,     1.386,   -53.051,     0.000,   253.105,   312.140,    11.807,   -17.791,     0.000,         0.000,
 30368.000,  1147.650,   349.700,     1.982,    -0.016,     0.417,     0.000,     0.250,    33.180,   505.700,     1.000,     0.000,     1.399,   -60.485,     0.000,   259.478,   311.936,    11.779,    -3.752,     0.000,         0.000,
 30369.000,  1060.530,   349.701,     1.914,    -0.012,     0.561,     0.000,     0.250,    33.181,   505.700,     1.000,     0.000,     1.375,   -97.012,     0.000,   242.701,   311.883,    21.911,     5.919,     0.000,         0.000,
 30370.000,   934.964,   349.727,     1.920,    -0.003,    -3.120,     0.000,     0.250,    33.207,   505.700,     1.000,     0.000,     1.430,   -62.471,     0.000,   262.524,   312.021,     7.468,     5.506,     0.000,         0.000,
 30371.000,    18.065,   349.824,     1.910,     0.014,    21.934,     0.000,     0.250,    33.304,   505.700,     1.000,     0.000,     1.440,   -76.528,     0.000,   258.115,   312.478,    17.899,     4.267,     0.000,         0.000,
 30372.000,   638.679,   349.928,     1.944,     0.004,    -2.272,     0.000,     0.250,    33.408,   505.700,     1.000,     0.000,     1.476,  -168.973,     0.000,   225.574,   311.935,    35.210,    47.402,     0.000,         0.000,
 30373.000,   643.986,   349.992,     1.882,     0.009,    -2.460,     0.000,     0.250,    33.472,   505.700,     1.000,     0.000,     1.433,  -132.727,     0.000,   234.143,   312.284,    30.218,    24.368,     0.000,         0.000,
 30374.000,   710.526,   350.050,     1.864,    -0.011,    -2.330,     0.000,     0.250,    33.530,   505.700,     1.000,     0.000,     1.461,  -107.992,     0.000,   244.659,   312.559,    30.635,     9.457,     0.000,         0.000,
 30375.000,   734.129,   350.101,     1.786,    -0.033,    -2.146,     0.000,     0.250,    33.581,   505.700,     1.000,     0.000,     1.496,  -113.189,     0.000,   254.302,   312.644,    29.954,    24.894,     0.000,         0.000,
 30376.000,   315.681,   350.144,     1.773,    -0.007,     3.617,     0.000,     0.250,    33.624,   505.700,     1.000,     0.000,     1.433,  -104.424,     0.000,   237.296,   311.849,    18.453,    11.418,     0.000,         0.000,
 30377.000,  1504.861,   350.183,     1.840,    -0.013,    -0.967,     0.000,     0.250,    33.663,   505.700,     1.000,     0.000,     1.467,   -57.135,     0.000,   256.285,   312.200,     5.839,    -4.620,     0.000,         0.000,
 30378.000,   807.960,   350.227,     1.848,     0.008,    -0.702,     0.000,     0.250,    33.707,   505.700,     1.000,     0.000,     1.504,   -76.859,     0.000,   260.173,   312.575,    20.308,     4.150,     0.000,         0.000,
 30379.000,   837.677,   350.278,     1.814,    -0.010,    -2.555,     0.000,     0.250,    33.758,   505.700,     1.000,     0.000,     1.573,   -69.172,     0.000,   263.541,   313.011,    14.714,     4.988,     0.000,         0.000,
 30380.000,   262.271,   350.323,     1.795,     0.012,     3.039,     0.000,     0.250,    33.803,   505.700,     1.000,     0.000,     1.510,   -92.773,     0.000,   244.407,   312.860,    17.042,     7.278,     0.000,         0.000,
 30381.000,   366.368,   350.358,     1.933,    -0.007,    -0.251,     0.000,     0.250,    33.838,   505.700,     1.000,     0.000,     1.622,   -99.382,     0.000,   235.740,   313.574,    22.723,    -1.174,     0.000,         0.000,
 30382.000,   369.357,   350.388,     1.890,    -0.001,    -0.914,     0.000,     0.250,    33.868,   505.700,     1.000,     0.000,     1.661,  -127.337,     0.000,   245.156,   313.616,    42.676,    16.200,     0.000,         0.000,
 30383.000,   337.067,   350.408,     1.725,     0.006,     0.288,     0.000,     0.250,    33.888,   505.700,     1.000,     0.000,     1.640,  -172.758,     0.000,   235.772,   313.690,    54.768,    40.073,     0.000,         0.000,
 30384.000,    88.090,   350.416,     1.836,    -0.005,     0.020,     0.000,     0.250,    33.896,   505.700,     1.000,     0.000,     1.677,  -145.520,     0.000,   224.554,   313.729,    34.110,    22.235,     0.000,         0.000,
 30385.000,   499.833,   350.415,     2.013,    -0.018,     1.443,     0.000,     0.250,    33.895,   505.700,     1.000,     0.000,     1.736,  -114.951,     0.000,   230.282,   312.458,    21.036,    11.740,     0.000,         0.000,
 30386.000,   472.426,   350.415,     2.016,    -0.016,     1.031,     0.000,     0.250,    33.895,   505.700,     1.000,     0.000,     1.764,   -68.966,     0.000,   262.574,   313.093,    12.114,     6.334,     0.000,         0.000,
 30387.000,   528.401,   350.411,     2.070,    -0.010,    -0.143,     0.000,     0.250,    33.891,   505.700,     1.000,     0.000,     1.728,  -118.279,     0.000,   229.154,   311.951,    21.579,    13.903,     0.000,         0.000,
 30388.000,    75.506,   350.402,     2.042,    -0.021,    -0.321,     0.000,     0.250,    33.882,   505.700,     1.000,     0.000,     1.798,   -67.263,     0.000,   266.023,   314.232,    18.150,     0.903,     0.000,         0.000,
 30389.000,   448.171,   350.402,     2.052,     0.013,     0.320,     0.000,     0.250,    33.882,   505.700,     1.000,     0.000,     1.755,   -89.691,     0.000,   259.015,   313.882,    18.152,    16.671,     0.000,         0.000,
 30390.000,     1.464,   350.403,     1.994,     0.031,     0.165,     0.000,     0.250,    33.883,   505.700,     1.000,     0.000,     1.789,  -173.129,     0.000,   249.955,   314.458,    54.204,    54.422,     0.000,         0.000,
 30391.000,    71.220,   350.396,     1.866,     0.016,     0.146,     0.000,     0.250,    33.876,   505.700,     1.000,     0.000,     1.846,  -149.560,     0.000,   221.610,   314.516,    40.269,    16.385,     0.000,         0.000,
 30392.000,   406.117,   350.398,     2.165,    -0.015,    -0.001,     0.000,     0.250,    33.878,   505.700,     1.000,     0.000,     1.878,   -30.436,     0.000,   277.749,   314.319,    12.458,   -18.593,     0.000,         0.000,
 30393.000,   244.691,   350.463,     1.979,     0.015,    -5.230,     0.000,     0.250,    33.943,   505.700,     1.000,     0.000,     1.864,   -53.501,     0.000,   265.953,   314.608,    12.595,    -7.749,     0.000,         0.000,
 30394.000,   377.670,   350.557,     1.883,     0.042,    -4.968,     0.000,     0.250,    34.037,   514.700,     1.000,     0.000,     1.870,  -195.875,     0.000,   227.994,   314.489,    70.061,    39.319,     0.000,         0.000,
 30395.000,   524.140,   350.621,     1.928,     0.033,    -3.108,     0.000,     0.250,    34.101,   514.700,     1.000,     0.000,     1.909,  -155.551,     0.000,   221.027,   314.616,    45.741,    16.222,     0.000,         0.000,
 30396.000,   577.073,   350.678,     2.017,     0.019,    -3.826,     0.000,     0.250,    34.158,   514.700,     1.000,     0.000,     2.006,   -98.755,     0.000,   238.893,   315.158,    33.882,   -11.393,     0.000,         0.000,
 30397.000,   543.961,   350.764,     2.247,    -0.016,    -7.117,     0.000,     0.250,    34.244,   514.700,     1.000,     0.000,     2.095,   -25.391,     0.000,   288.825,   315.672,    24.087,   -25.543,     0.000,         0.000,
 30398.000,   456.550,   350.941,     2.296,    -0.017,   -16.211,     0.000,     0.250,    34.421,   514.700,     1.000,     0.000,     2.142,    31.493,     0.000,   301.604,   316.150,    -2.095,   -43.943,     0.000,         0.000,
 30399.000,   105.412,   351.277,     2.439,    -0.019,    23.714,     0.000,     0.250,    34.757,   514.700,     1.000,     0.000,     2.184,   -31.769,     0.000,   280.379,   316.279,    10.814,   -14.945,     0.000,         0.000,
 30400.000,   527.084,   351.663,     2.899,    -0.030,   -23.454,     0.000,     0.250,    35.143,   514.700,     1.000,     0.000,     2.237,   -71.015,     0.000,   269.246,   315.326,    23.837,     1.099,     0.000,         0.000,
 30401.000,   638.033,   351.912,     3.212,    -0.009,    -9.774,     0.000,     0.250,    35.392,   514.700,     1.000,     0.000,     2.350,   -61.035,     0.000,   252.255,   316.176,    13.424,   -16.310,     0.000,         0.000,
 30402.000,   129.324,   352.009,     3.738,     0.000,    -8.232,     0.000,     0.250,    35.489,   514.700,     1.000,     0.000,     2.627,   -83.374,     0.000,   243.787,   316.723,    22.680,   -12.242,     0.000,         0.000,
 30403.000,   881.942,   351.992,     3.525,     0.026,     5.689,     0.000,     0.250,    35.472,   514.700,     1.000,     0.000,     2.600,   -57.482,     0.000,   268.597,   317.420,    13.389,    -4.730,     0.000,         0.000,
 30404.000,   393.596,   351.921,     3.303,     0.010,     2.219,     0.000,     0.250,    35.401,   514.700,     1.000,     0.000,     2.593,   -94.937,     0.000,   248.472,   317.788,    25.028,     0.594,     0.000,         0.000,
 30405.000,   572.512,   351.828,     3.320,    -0.003,    10.720,     0.000,     0.250,    35.308,   514.700,     1.000,     0.000,     2.674,  -139.654,     0.000,   253.008,   317.330,    56.296,    19.036,     0.000,         0.000,
 30406.000,   421.430,   351.747,     3.666,    -0.039,     5.316,     0.000,     0.250,    35.227,   514.700,     1.000,     0.000,     2.947,  -132.282,     0.000,   233.161,   317.871,    34.359,    13.213,     0.000,         0.000,
 30407.000,   627.526,   351.732,     3.844,    -0.011,    -0.369,     0.000,     0.250,    35.212,   514.700,     1.000,     0.000,     3.159,    37.905,     0.000,   295.728,   320.297,   -11.234,   -51.240,     0.000,         0.000,
 30408.000,   187.332,   351.804,     3.623,     0.028,    -0.788,     0.000,     0.250,    35.284,   514.700,     1.000,     0.000,     3.207,  -118.045,     0.000,   245.030,   320.421,    38.977,     3.677,     0.000,         0.000,
 30409.000,   376.536,   351.885,     3.328,     0.018,    -1.147,     0.000,     0.250,    35.365,   514.700,     1.000,     0.000,     3.310,  -131.651,     0.000,   233.135,   320.714,    41.146,     2.927,     0.000,         0.000,
 30410.000,   675.071,   351.930,     3.571,    -0.008,     0.325,     0.000,     0.250,    35.410,   514.700,     1.000,     0.000,     3.560,    14.221,     0.000,   297.205,   322.617,    -3.279,   -36.354,     0.000,         0.000,
 30411.000,   117.465,   351.933,     3.847,    -0.030,    -5.505,     0.000,     0.250,    35.413,   514.700,     1.000,     0.000,     3.793,    63.126,     0.000,   318.466,   324.024,   -19.991,   -48.693,     0.000,         0.000,
 30412.000,   629.039,   351.882,     3.976,    -0.021,     9.852,     0.000,     0.250,    35.362,   514.700,     1.000,     0.000,     3.944,    69.802,     0.000,   321.899,   324.705,   -32.424,   -40.185,     0.000,         0.000,
 30413.000,   836.178,   351.784,     3.965,     0.023,    13.450,     0.000,     0.250,    35.264,   514.700,     1.000,     0.000,     3.902,   -70.969,     0.000,   267.843,   323.585,    36.503,   -21.275,     0.000,         0.000,
 30414.000,   280.902,   351.669,     3.979,     0.028,     2.642,     0.000,     0.250,    35.149,   514.700,     1.000,     0.000,     4.266,  -171.847,     0.000,   244.033,   334.470,    56.461,    24.949,     0.000,         0.000,
 30415.000,   924.192,   351.565,     3.984,     0.017,    10.090,     0.000,     0.250,    35.045,   514.700,     1.000,     0.000,     4.206,  -147.376,     0.000,   241.304,   332.299,    46.304,    10.076,     0.000,         0.000,
 30416.000,   637.507,   351.479,     3.988,    -0.000,    -1.860,     0.000,     0.250,    34.959,   514.700,     1.000,     0.000,     4.498,  -115.954,     0.000,   246.307,   331.067,    36.626,    -5.431,     0.000,         0.000,
 30417.000,   976.872,   351.397,     3.992,     0.010,     7.483,     0.000,     0.250,    34.877,   514.700,     1.000,     0.000,     4.362,   -42.109,     0.000,   287.912,   330.451,    34.609,   -35.040,     0.000,         0.000,
 30418.000,   458.504,   351.312,     4.008,     0.039,     7.669,     0.000,     0.250,    34.792,   514.700,     1.000,     0.000,     4.390,    86.292,     0.000,   333.378,   330.840,    17.074,  -100.828,     0.000,         0.000,
 30419.000,   492.734,   351.219,     4.309,     0.026,     8.779,     0.000,     0.250,    34.699,   514.700,     1.000,     0.000,     4.884,    79.706,     0.000,   324.842,   332.464,    -4.396,   -82.932,     0.000,         0.000,
 30420.000,   641.769,   351.148,     4.690,    -0.005,     5.519,     0.000,     0.250,    34.628,   514.700,     1.000,     0.000,     5.316,    66.077,     0.000,   334.454,   336.097,     0.077,   -67.798,     0.000,         0.000,
 30421.000,   834.767,   351.115,     4.092,    -0.039,     1.538,     0.000,     0.250,    34.595,   514.700,     1.000,     0.000,     5.553,    91.765,     0.000,   353.733,   339.820,   -19.756,   -58.096,     0.000,         0.000,
 30422.000,   466.194,   351.107,     4.063,    -0.029,    -0.267,     0.000,     0.250,    34.587,   514.700,     1.000,     0.000,     5.665,    92.940,     0.000,   353.015,   342.690,   -36.291,   -46.324,     0.000,         0.000,
 30423.000,   708.637,   351.106,     4.071,    -0.021,     1.400,     0.000,     0.250,    34.586,   514.700,     1.000,     0.000,     5.992,    -1.525,     0.000,   317.225,   347.639,    -6.294,   -22.594,     0.000,         0.000,
 30424.000,   574.315,   351.098,     4.087,     0.002,     1.361,     0.000,     0.250,    34.578,   514.700,     1.000,     0.000,     5.918,  -132.810,     0.000,   282.671,   345.242,    61.966,     8.272,     0.000,         0.000,
 30425.000,   494.677,   351.083,     4.133,     0.026,     2.884,     0.000,     0.250,    34.563,   514.700,     1.000,     0.000,     5.867,  -160.573,     0.000,   256.330,   339.605,    53.295,    24.004,     0.000,         0.000,
 30426.000,   612.796,   351.056,     4.177,    -0.027,     2.354,     0.000,     0.250,    34.536,   514.700,     1.000,     0.000,     6.181,  -155.340,     0.000,   253.328,   349.754,    48.493,    10.420,     0.000,         0.000,
 30427.000,   571.791,   351.020,     4.231,    -0.031,     4.535,     0.000,     0.250,    34.500,   514.700,     1.000,     0.000,     6.179,   -11.660,     0.000,   313.559,   348.676,    11.866,   -35.322,     0.000,         0.000,
 30428.000,   420.368,   350.981,     4.503,    -0.003,     4.628,     0.000,     0.250,    34.461,   514.700,     1.000,     0.000,     6.555,    29.969,     0.000,   337.128,   349.898,    10.414,   -53.154,     0.000,         0.000,
 30429.000,   439.631,   351.034,     4.458,     0.033,   -11.153,     0.000,     0.250,    34.514,   514.700,     1.000,     0.000,     6.668,   -41.023,     0.000,   304.714,   348.019,     4.959,    -7.241,     0.000,         0.000,
 30430.000,   607.778,   351.168,     4.340,     0.008,    -2.894,     0.000,     0.250,    34.648,   514.700,     1.000,     0.000,     6.727,  -185.342,     0.000,   255.269,   357.961,    53.605,    29.045,     0.000,         0.000,
 30431.000,   108.945,   351.271,     4.419,    -0.012,     7.229,     0.000,     0.250,    34.751,   514.700,     1.000,     0.000,     7.028,  -182.527,     0.000,   246.860,   353.119,    51.863,    24.404,     0.000,         0.000,
 30432.000,   898.305,   351.344,     4.506,    -0.008,    -3.118,     0.000,     0.250,    34.824,   514.700,     1.000,     0.000,     7.021,  -168.090,     0.000,   250.999,   351.517,    49.929,    17.643,     0.000,         0.000,
 30433.000,    75.694,   351.390,     4.438,    -0.019,     3.838,     0.000,     0.250,    34.870,   514.700,     1.000,     0.000,     7.224,  -122.982,     0.000,   271.008,   351.018,    31.764,    11.209,     0.000,         0.000,
 30434.000,   597.619,   351.412,     4.456,     0.022,     0.487,     0.000,     0.250,    34.892,   514.700,     1.000,     0.000,     7.214,  -102.913,     0.000,   291.139,   352.731,    40.003,     1.319,     0.000,         0.000,
 30435.000,   435.740,   351.417,     4.510,     0.002,     1.537,     0.000,     0.250,    34.897,   514.700,     1.000,     0.000,     7.219,  -122.710,     0.000,   293.203,   350.099,    50.006,    15.809,     0.000,         0.000,
 30436.000,   379.773,   351.460,     4.504,     0.005,    -4.892,     0.000,     0.250,    34.940,   514.700,     1.000,     0.000,     7.236,   -50.110,     0.000,   305.935,   349.259,     8.768,    -1.983,     0.000,         0.000,
 30437.000,     1.100,   351.694,     4.616,     0.021,   -19.611,     0.000,     0.250,    35.174,   514.700,     1.000,     0.000,     7.454,   -93.919,     0.000,   284.481,   350.289,    23.591,     4.520,     0.000,         0.000,
 30438.000,   594.650,   351.864,     4.538,    -0.038,    10.203,     0.000,     0.250,    35.344,   514.700,     1.000,     0.000,     7.337,  -122.801,     0.000,   282.153,   351.160,    37.005,    16.789,     0.000,         0.000,
 30439.000,   701.972,   351.791,     4.477,    -0.011,    11.303,     0.000,     0.250,    35.271,   514.700,     1.000,     0.000,     7.353,  -117.631,     0.000,   279.888,   350.050,    30.097,    17.372,     0.000,         0.000,
 30440.000,   746.564,   351.678,     4.437,    -0.012,    11.788,     0.000,     0.250,    35.158,   514.700,     1.000,     0.000,     7.316,  -116.980,     0.000,   279.843,   350.681,    33.443,    12.698,     0.000,         0.000,
 30441.000,   663.038,   351.560,     4.507,    -0.002,   -12.120,     0.000,     0.250,    35.040,   514.700,     1.000,     0.000,     7.587,  -109.038,     0.000,   273.562,   352.932,    25.250,     4.418,     0.000,         0.000,
 30442.000,   849.743,   351.453,     4.535,     0.030,     7.866,     0.000,     0.250,    34.933,   514.700,     1.000,     0.000,     7.731,  -119.871,     0.000,   270.376,   355.660,    34.075,     0.511,     0.000,         0.000,
 30443.000,   869.542,   351.369,     4.591,     0.010,     7.061,     0.000,     0.250,    34.849,   514.700,     1.000,     0.000,     7.818,   -89.663,     0.000,   286.751,   355.086,    34.821,   -13.493,     0.000,         0.000,
 30444.000,   773.542,   351.341,     4.560,    -0.016,     1.655,     0.000,     0.250,    34.821,   514.700,     1.000,     0.000,     8.039,   -53.042,     0.000,   316.656,   360.841,    24.562,   -15.704,     0.000,         0.000,
 30445.000,   758.442,   351.336,     4.492,    -0.017,     1.082,     0.000,     0.250,    34.816,   514.700,     1.000,     0.000,     8.109,  -132.677,     0.000,   300.663,   363.340,    71.024,    -1.024,     0.000,         0.000,
 30446.000,   771.535,   351.298,     4.540,     0.036,     7.055,     0.000,     0.250,    34.778,   514.700,     1.000,     0.000,     8.326,  -163.350,     0.000,   269.467,   362.746,    64.988,     5.083,     0.000,         0.000,
 30447.000,   511.869,   351.234,     4.634,     0.007,     2.639,     0.000,     0.250,    34.714,   514.700,     1.000,     0.000,     8.411,  -104.482,     0.000,   291.429,   362.965,    46.435,   -13.488,     0.000,         0.000,
 30448.000,   653.201,   351.174,     4.572,    -0.021,     4.165,     0.000,     0.250,    34.654,   514.700,     1.000,     0.000,     8.504,   -32.290,     0.000,   338.090,   368.276,    31.149,   -29.046,     0.000,         0.000,
 30449.000,     2.358,   351.137,     4.556,     0.006,   -12.095,     0.000,     0.250,    34.617,   514.700,     1.000,     0.000,     8.690,    -5.454,     0.000,   370.118,   371.768,    34.998,   -31.193,     0.000,         0.000,
 30450.000,   532.422,   351.107,     4.618,     0.022,     2.291,     0.000,     0.250,    34.587,   514.700,     1.000,     0.000,     9.065,  -180.866,     0.000,   293.456,   375.728,    93.646,     4.949,     0.000,         0.000,
 30451.000,   553.921,   351.080,     4.742,     0.010,     1.914,     0.000,     0.250,    34.560,   514.700,     1.000,     0.000,     9.146,  -189.650,     0.000,   270.782,   370.981,    75.809,    13.642,     0.000,         0.000,
 30452.000,   485.416,   351.064,     4.613,    -0.030,     0.977,     0.000,     0.250,    34.544,   514.700,     1.000,     0.000,     9.082,  -139.831,     0.000,   312.601,   373.236,    84.294,    -5.098,     0.000,         0.000,
 30453.000,   123.014,   351.055,     4.556,    -0.010,    -1.185,     0.000,     0.250,    34.535,   514.700,     1.000,     0.000,     9.067,  -203.218,     0.000,   289.359,   370.478,   103.570,    18.529,     0.000,         0.000,
 30454.000,   558.526,   351.040,     4.606,     0.023,     1.619,     0.000,     0.250,    34.520,   514.700,     1.000,     0.000,     9.407,  -245.663,     0.000,   240.687,   372.202,    78.625,    35.524,     0.000,         0.000,
 30455.000,   444.392,   351.021,     4.714,     0.012,     1.586,     0.000,     0.250,    34.501,   514.700,     1.000,     0.000,     9.331,  -177.610,     0.000,   278.683,   371.925,    73.816,    10.552,     0.000,         0.000,
 30456.000,   439.771,   350.998,     4.641,    -0.010,     2.260,     0.000,     0.250,    34.478,   514.700,     1.000,     0.000,     9.339,   -60.220,     0.000,   342.955,   371.287,    43.038,   -11.149,     0.000,         0.000,
 30457.000,   411.793,   350.971,     4.719,    -0.005,     2.892,     0.000,     0.250,    34.451,   514.700,     1.000,     0.000,     9.522,   -81.814,     0.000,   321.065,   371.272,    31.871,    -0.264,     0.000,         0.000,
 30458.000,   416.547,   350.940,     4.795,    -0.011,     2.874,     0.000,     0.250,    34.420,   514.700,     1.000,     0.000,     9.901,  -127.414,     0.000,   296.666,   378.009,    48.664,    -2.593,     0.000,         0.000,
 30459.000,   835.061,   350.904,     4.803,     0.001,     1.331,     0.000,     0.250,    34.384,   514.700,     1.000,     0.000,     9.949,  -123.434,     0.000,   299.113,   379.919,    44.394,    -1.767,     0.000,         0.000,
 30460.000,   797.543,   350.864,     4.722,     0.009,     4.358,     0.000,     0.250,    34.344,   514.700,     1.000,     0.000,    10.047,  -105.173,     0.000,   312.588,   380.587,    45.560,    -8.385,     0.000,         0.000,
 30461.000,   687.880,   350.822,     4.759,    -0.018,     2.595,     0.000,     0.250,    34.302,   514.700,     1.000,     0.000,    10.201,  -247.802,     0.000,   271.516,   380.932,   103.727,    34.659,     0.000,         0.000,
 30462.000,   162.146,   350.779,     4.829,     0.032,    -6.970,     0.000,     0.250,    34.259,   514.700,     1.000,     0.000,    10.542,  -222.285,     0.000,   273.407,   382.730,    91.530,    21.432,     0.000,         0.000,
 30463.000,   733.094,   350.731,     4.828,    -0.020,     4.448,     0.000,     0.250,    34.211,   514.700,     1.000,     0.000,    10.535,  -173.440,     0.000,   291.653,   383.828,    75.420,     5.845,     0.000,         0.000,
 30464.000,   196.610,   350.683,     4.752,    -0.008,    -9.459,     0.000,     0.250,    34.163,   514.700,     1.000,     0.000,    10.673,  -104.814,     0.000,   319.586,   387.418,    47.736,   -10.753,     0.000,         0.000,
 30465.000,   664.673,   350.631,     4.824,     0.017,     1.742,     0.000,     0.250,    34.111,   514.700,     1.000,     0.000,    11.002,  -123.505,     0.000,   328.882,   392.586,    73.561,   -13.760,     0.000,         0.000,
 30466.000,   541.329,   350.578,     4.921,     0.024,    -0.477,     0.000,     0.250,    34.058,   514.700,     1.000,     0.000,    11.205,  -152.536,     0.000,   317.677,   391.303,    86.561,    -7.651,     0.000,         0.000,
 30467.000,   647.511,   350.523,     4.830,    -0.016,     2.623,     0.000,     0.250,    34.003,   514.700,     1.000,     0.000,    11.242,  -140.799,     0.000,   320.257,   394.514,    72.328,    -5.786,     0.000,         0.000,
 30468.000,   700.217,   350.462,     4.911,     0.015,     2.683,     0.000,     0.250,    33.942,   505.700,     1.000,     0.000,    11.580,  -118.023,     0.000,   336.326,   399.781,    66.260,   -11.692,     0.000,         0.000,
 30469.000,   388.349,   350.397,     4.908,    -0.000,    -4.015,     0.000,     0.250,    33.877,   505.700,     1.000,     0.000,    11.819,  -109.805,     0.000,   353.630,   407.461,    74.542,   -18.568,     0.000,         0.000,
 30470.000,   240.326,   350.331,     4.948,    -0.016,    -5.084,     0.000,     0.250,    33.811,   505.700,     1.000,     0.000,    12.052,  -104.855,     0.000,   357.877,   407.733,    55.781,    -0.782,     0.000,         0.000,
 30471.000,   317.536,   350.266,     5.004,     0.017,    -3.293,     0.000,     0.250,    33.746,   505.700,     1.000,     0.000,    12.176,  -260.225,     0.000,   293.499,   405.501,   116.969,    31.254,     0.000,         0.000,
 30472.000,   472.223,   350.197,     5.102,     0.007,     5.894,     0.000,     0.250,    33.677,   505.700,     1.000,     0.000,    12.293,  -267.311,     0.000,   294.390,   405.155,   126.149,    30.397,     0.000,         0.000,
 30473.000,   368.415,   350.124,     4.991,    -0.012,    -0.472,     0.000,     0.250,    33.604,   505.700,     1.000,     0.000,    12.229,  -250.302,     0.000,   316.672,   403.829,   136.055,    27.090,     0.000,         0.000,
 30474.000,   404.685,   350.051,     5.003,    -0.004,     5.907,     0.000,     0.250,    33.531,   505.700,     1.000,     0.000,    12.281,  -301.602,     0.000,   289.531,   402.775,   144.575,    43.783,     0.000,         0.000,
 30475.000,   387.369,   349.978,     5.069,     0.005,     6.220,     0.000,     0.250,    33.458,   505.700,     1.000,     0.000,    12.319,  -254.143,     0.000,   296.319,   401.847,   106.350,    42.265,     0.000,         0.000,
 30476.000,   650.590,   349.900,     5.144,     0.000,     5.389,     0.000,     0.250,    33.380,   505.700,     1.000,     0.000,    12.350,  -233.647,     0.000,   289.418,   400.823,    87.763,    34.479,     0.000,         0.000,
 30477.000,     6.116,   349.822,     5.119,    -0.007,    -5.432,     0.000,     0.250,    33.302,   505.700,     1.000,     0.000,    12.391,  -199.656,     0.000,   305.713,   400.915,    74.602,    29.851,     0.000,         0.000,
 30478.000,   649.263,   349.742,     5.074,    -0.004,     3.530,     0.000,     0.250,    33.222,   505.700,     1.000,     0.000,    12.402,  -141.501,     0.000,   329.552,   401.108,    64.211,     5.735,     0.000,         0.000,
 30479.000,   672.436,   349.672,     5.234,     0.006,     6.322,     0.000,     0.250,    33.152,   505.700,     1.000,     0.000,    12.519,   -63.923,     0.000,   386.226,   400.271,    65.363,   -15.485,     0.000,         0.000,
 30480.000,   619.408,   349.613,     5.289,    -0.024,     4.244,     0.000,     0.250,    33.093,   505.700,     1.000,     0.000,    12.593,  -126.031,     0.000,   343.917,   400.842,    57.031,    12.074,     0.000,         0.000,
 30481.000,   270.910,   349.563,     5.324,     0.004,    -2.849,     0.000,     0.250,    33.043,   505.700,     1.000,     0.000,    12.675,  -182.694,     0.000,   322.648,   400.499,    81.889,    22.953,     0.000,         0.000,
 30482.000,   254.279,   349.509,     5.518,    -0.000,    -0.539,     0.000,     0.250,    32.989,   495.700,     1.000,     0.000,    12.724,  -186.179,     0.000,   326.111,   399.613,    87.829,    24.848,     0.000,         0.000,
 30483.000,   641.971,   349.452,     5.481,     0.001,     5.742,     0.000,     0.250,    32.932,   495.700,     1.000,     0.000,    12.872,  -137.420,     0.000,   326.773,   399.952,    52.731,    11.509,     0.000,         0.000,
 30484.000,   624.932,   349.391,     5.445,    -0.012,     5.509,     0.000,     0.250,    32.871,   495.700,     1.000,     0.000,    12.908,  -156.028,     0.000,   334.292,   400.567,    69.733,    20.020,     0.000,         0.000,
 30485.000,   616.877,   349.330,     5.342,     0.003,     4.058,     0.000,     0.250,    32.810,   495.700,     1.000,     0.000,    13.014,  -171.957,     0.000,   330.433,   400.823,    85.034,    16.532,     0.000,         0.000,
 30486.000,   622.202,   349.268,     5.389,     0.022,     3.923,     0.000,     0.250,    32.748,   495.700,     1.000,     0.000,    13.177,  -155.330,     0.000,   311.711,   402.840,    56.502,     7.699,     0.000,         0.000,
 30487.000,   559.137,   349.203,     5.475,    -0.006,     3.051,     0.000,     0.250,    32.683,   495.700,     1.000,     0.000,    13.290,   -89.946,     0.000,   364.179,   405.865,    48.658,    -0.397,     0.000,         0.000,
 30488.000,   637.806,   349.134,     5.602,     0.010,     1.818,     0.000,     0.250,    32.614,   495.700,     1.000,     0.000,    13.447,  -126.448,     0.000,   347.739,   405.559,    64.830,     3.798,     0.000,         0.000,
