JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 30420.000,   641.769,   351.148,     5.416,    -0.076,     5.519,     0.000,     0.250,    34.628,   514.700,     1.000,     0.000,     5.316,    66.077,     0.000,   334.454,   336.097,     0.077,   -67.798,     0.000,         0.000,
 30421.000,   834.767,   351.115,     6.272,    -0.015,     1.538,     0.000,     0.250,    34.595,   514.700,     1.000,     0.000,     5.553,    91.765,     0.000,   353.733,   339.820,   -19.756,   -58.096,     0.000,         0.000,
 30422.000,   466.194,   351.107,     7.023,    -0.006,    -0.267,     0.000,     0.250,    34.587,   514.700,     1.000,     0.000,     5.665,    92.940,     0.000,   353.015,   342.690,   -36.291,   -46.324,     0.000,         0.000,
 30423.000,   708.637,   351.106,     8.120,     0.022,     1.400,     0.000,     0.250,    34.586,   514.700,     1.000,     0.000,     5.992,    -1.525,     0.000,   317.225,   347.639,    -6.294,   -22.594,     0.000,         0.000,
 30424.000,   574.315,   351.098,     8.190,     0.035,     1.361,     0.000,     0.250,    34.578,   514.700,     1.000,     0.000,     5.918,  -132.810,     0.000,   282.671,   345.242,    61.966,     8.272,     0.000,         0.000,
 30425.000,   494.677,   351.083,     7.041,    -0.021,     2.884,     0.000,     0.250,    34.563,   514.700,     1.000,     0.000,     5.867,  -160.573,     0.000,   256.330,   339.605,    53.295,    24.004,     0.000,         0.000,
 30426.000,   612.796,   351.056,     7.505,     0.023,     2.354,     0.000,     0.250,    34.536,   514.700,     1.000,     0.000,     6.181,  -155.340,     0.000,   253.328,   349.754,    48.493,    10.420,     0.000,         0.000,
 30427.000,   571.791,   351.020,     7.717,     0.041,     4.535,     0.000,     0.250,    34.500,   514.700,     1.000,     0.000,     6.179,   -11.660,     0.000,   313.559,   348.676,    11.866,   -35.322,     0.000,         0.000,
 30428.000,   420.368,   350.981,     8.459,    -0.034,     4.628,     0.000,     0.250,    34.461,   514.700,     1.000,     0.000,     6.555,    29.969,     0.000,   337.128,   349.898,    10.414,   -53.154,     0.000,         0.000,
 30429.000,   439.631,   351.034,     8.620,    -0.019,   -11.153,     0.000,     0.250,    34.514,   514.700,     1.000,     0.000,     6.668,   -41.023,     0.000,   304.714,   348.019,     4.959,    -7.241,     0.000,         0.000,
 30430.000,   607.778,   351.168,     9.556,     0.011,    -2.894,     0.000,     0.250,    34.648,   514.700,     1.000,     0.000,     6.727,  -185.342,     0.000,   255.269,   357.961,    53.605,    29.045,     0.000,         0.000,
 30431.000,   108.945,   351.271,     9.486,     0.023,     7.229,     0.000,     0.250,    34.751,   514.700,     1.000,     0.000,     7.028,  -182.527,     0.000,   246.860,   353.119,    51.863,    24.404,     0.000,         0.000,
 30432.000,   898.305,   351.344,     9.144,     0.022,    -3.118,     0.000,     0.250,    34.824,   514.700,     1.000,     0.000,     7.021,  -168.090,     0.000,   250.999,   351.517,    49.929,    17.643,     0.000,         0.000,
 30433.000,    75.694,   351.390,     9.314,     0.015,     3.838,     0.000,     0.250,    34.870,   514.700,     1.000,     0.000,     7.224,  -122.982,     0.000,   271.008,   351.018,    31.764,    11.209,     0.000,         0.000,
 30434.000,   597.619,   351.412,     9.562,    -0.027,     0.487,     0.000,     0.250,    34.892,   514.700,     1.000,     0.000,     7.214,  -102.913,     0.000,   291.139,   352.731,    40.003,     1.319,     0.000,         0.000,
 30435.000,   435.740,   351.417,     8.993,    -0.071,     1.537,     0.000,     0.250,    34.897,   514.700,     1.000,     0.000,     7.219,  -122.710,     0.000,   293.203,   350.099,    50.006,    15.809,     0.000,         0.000,
 30436.000,   379.773,   351.460,     8.924,    -0.047,    -4.892,     0.000,     0.250,    34.940,   514.700,     1.000,     0.000,     7.236,   -50.110,     0.000,   305.935,   349.259,     8.768,    -1.983,     0.000,         0.000,
 30437.000,     1.100,   351.694,     9.220,    -0.012,   -19.611,     0.000,     0.250,    35.174,   514.700,     1.000,     0.000,     7.454,   -93.919,     0.000,   284.481,   350.289,    23.591,     4.520,     0.000,         0.000,
 30438.000,   594.650,   351.864,     9.392,     0.016,    10.203,     0.000,     0.250,    35.344,   514.700,     1.000,     0.000,     7.337,  -122.801,     0.000,   282.153,   351.160,    37.005,    16.789,     0.000,         0.000,
 30439.000,   701.972,   351.791,     9.169,     0.014,    11.303,     0.000,     0.250,    35.271,   514.700,     1.000,     0.000,     7.353,  -117.631,     0.000,   279.888,   350.050,    30.097,    17.372,     0.000,         0.000,
 30440.000,   746.564,   351.678,     9.225,     0.021,    11.788,     0.000,     0.250,    35.158,   514.700,     1.000,     0.000,     7.316,  -116.980,     0.000,   279.843,   350.681,    33.443,    12.698,     0.000,         0.000,
 30441.000,   663.038,   351.560,     9.561,     0.018,   -12.120,     0.000,     0.250,    35.040,   514.700,     1.000,     0.000,     7.587,  -109.038,     0.000,   273.562,   352.932,    25.250,     4.418,     0.000,         0.000,
 30442.000,   849.743,   351.453,     9.586,     0.002,     7.866,     0.000,     0.250,    34.933,   514.700,     1.000,     0.000,     7.731,  -119.871,     0.000,   270.376,   355.660,    34.075,     0.511,     0.000,         0.000,
 30443.000,   869.542,   351.369,     9.879,    -0.003,     7.061,     0.000,     0.250,    34.849,   514.700,     1.000,     0.000,     7.818,   -89.663,     0.000,   286.751,   355.086,    34.821,   -13.493,     0.000,         0.000,
 30444.000,   773.542,   351.341,    10.918,     0.015,     1.655,     0.000,     0.250,    34.821,   514.700,     1.000,     0.000,     8.039,   -53.042,     0.000,   316.656,   360.841,    24.562,   -15.704,     0.000,         0.000,
 30445.000,   758.442,   351.336,    11.113,     0.018,     1.082,     0.000,     0.250,    34.816,   514.700,     1.000,     0.000,     8.109,  -132.677,     0.000,   300.663,   363.340,    71.024,    -1.024,     0.000,         0.000,
 30446.000,   771.535,   351.298,    11.346,    -0.001,     7.055,     0.000,     0.250,    34.778,   514.700,     1.000,     0.000,     8.326,  -163.350,     0.000,   269.467,   362.746,    64.988,     5.083,     0.000,         0.000,
 30447.000,   511.869,   351.234,    11.603,     0.021,     2.639,     0.000,     0.250,    34.714,   514.700,     1.000,     0.000,     8.411,  -104.482,     0.000,   291.429,   362.965,    46.435,   -13.488,     0.000,         0.000,
 30448.000,   653.201,   351.174,    11.859,     0.029,     4.165,     0.000,     0.250,    34.654,   514.700,     1.000,     0.000,     8.504,   -32.290,     0.000,   338.090,   368.276,    31.149,   -29.046,     0.000,         0.000,
 30449.000,     2.358,   351.137,    12.342,     0.021,   -12.095,     0.000,     0.250,    34.617,   514.700,     1.000,     0.000,     8.690,    -5.454,     0.000,   370.118,   371.768,    34.998,   -31.193,     0.000,         0.000,
 30450.000,   532.422,   351.107,    12.920,     0.009,     2.291,     0.000,     0.250,    34.587,   514.700,     1.000,     0.000,     9.065,  -180.866,     0.000,   293.456,   375.728,    93.646,     4.949,     0.000,         0.000,
 30451.000,   553.921,   351.080,    13.297,     0.020,     1.914,     0.000,     0.250,    34.560,   514.700,     1.000,     0.000,     9.146,  -189.650,     0.000,   270.782,   370.981,    75.809,    13.642,     0.000,         0.000,
 30452.000,   485.416,   351.064,    13.654,     0.035,     0.977,     0.000,     0.250,    34.544,   514.700,     1.000,     0.000,     9.082,  -139.831,     0.000,   312.601,   373.236,    84.294,    -5.098,     0.000,         0.000,
 30453.000,   123.014,   351.055,    13.203,     0.061,    -1.185,     0.000,     0.250,    34.535,   514.700,     1.000,     0.000,     9.067,  -203.218,     0.000,   289.359,   370.478,   103.570,    18.529,     0.000,         0.000,
 30454.000,   558.526,   351.040,    13.535,     0.026,     1.619,     0.000,     0.250,    34.520,   514.700,     1.000,     0.000,     9.407,  -245.663,     0.000,   240.687,   372.202,    78.625,    35.524,     0.000,         0.000,
 30455.000,   444.392,   351.021,    13.419,     0.013,     1.586,     0.000,     0.250,    34.501,   514.700,     1.000,     0.000,     9.331,  -177.610,     0.000,   278.683,   371.925,    73.816,    10.552,     0.000,         0.000,
 30456.000,   439.771,   350.998,    13.359,    -0.023,     2.260,     0.000,     0.250,    34.478,   514.700,     1.000,     0.000,     9.339,   -60.220,     0.000,   342.955,   371.287,    43.038,   -11.149,     0.000,         0.000,
 30457.000,   411.793,   350.971,    13.356,     0.025,     2.892,     0.000,     0.250,    34.451,   514.700,     1.000,     0.000,     9.522,   -81.814,     0.000,   321.065,   371.272,    31.871,    -0.264,     0.000,         0.000,
 30458.000,   416.547,   350.940,    14.105,     0.031,     2.874,     0.000,     0.250,    34.420,   514.700,     1.000,     0.000,     9.901,  -127.414,     0.000,   296.666,   378.009,    48.664,    -2.593,     0.000,         0.000,
 30459.000,   835.061,   350.904,    14.102,    -0.002,     1.331,     0.000,     0.250,    34.384,   514.700,     1.000,     0.000,     9.949,  -123.434,     0.000,   299.113,   379.919,    44.394,    -1.767,     0.000,         0.000,
 30460.000,   797.543,   350.864,    14.605,     0.011,     4.358,     0.000,     0.250,    34.344,   514.700,     1.000,     0.000,    10.047,  -105.173,     0.000,   312.588,   380.587,    45.560,    -8.385,     0.000,         0.000,
 30461.000,   687.880,   350.822,    15.199,     0.046,     2.595,     0.000,     0.250,    34.302,   514.700,     1.000,     0.000,    10.201,  -247.802,     0.000,   271.516,   380.932,   103.727,    34.659,     0.000,         0.000,
 30462.000,   162.146,   350.779,    15.543,     0.004,    -6.970,     0.000,     0.250,    34.259,   514.700,     1.000,     0.000,    10.542,  -222.285,     0.000,   273.407,   382.730,    91.530,    21.432,     0.000,         0.000,
 30463.000,   733.094,   350.731,    15.576,     0.001,     4.448,     0.000,     0.250,    34.211,   514.700,     1.000,     0.000,    10.535,  -173.440,     0.000,   291.653,   383.828,    75.420,     5.845,     0.000,         0.000,
 30464.000,   196.610,   350.683,    15.764,    -0.011,    -9.459,     0.000,     0.250,    34.163,   514.700,     1.000,     0.000,    10.673,  -104.814,     0.000,   319.586,   387.418,    47.736,   -10.753,     0.000,         0.000,
 30465.000,   664.673,   350.631,    16.355,    -0.007,     1.742,     0.000,     0.250,    34.111,   514.700,     1.000,     0.000,    11.002,  -123.505,     0.000,   328.882,   392.586,    73.561,   -13.760,     0.000,         0.000,
 30466.000,   541.329,   350.578,    16.906,    -0.018,    -0.477,     0.000,     0.250,    34.058,   514.700,     1.000,     0.000,    11.205,  -152.536,     0.000,   317.677,   391.303,    86.561,    -7.651,     0.000,         0.000,
 30467.000,   647.511,   350.523,    17.435,     0.000,     2.623,     0.000,     0.250,    34.003,   514.700,     1.000,     0.000,    11.242,  -140.799,     0.000,   320.257,   394.514,    72.328,    -5.786,     0.000,         0.000,
 30468.000,   700.217,   350.462,    18.030,    -0.003,     2.683,     0.000,     0.250,    33.942,   505.700,     1.000,     0.000,    11.580,  -118.023,     0.000,   336.326,   399.781,    66.260,   -11.692,     0.000,         0.000,
 30469.000,   388.349,   350.397,    18.702,    -0.001,    -4.015,     0.000,     0.250,    33.877,   505.700,     1.000,     0.000,    11.819,  -109.805,     0.000,   353.630,   407.461,    74.542,   -18.568,     0.000,         0.000,
 30470.000,   240.326,   350.331,    19.443,    -0.022,    -5.084,     0.000,     0.250,    33.811,   505.700,     1.000,     0.000,    12.052,  -104.855,     0.000,   357.877,   407.733,    55.781,    -0.782,     0.000,         0.000,
 30471.000,   317.536,   350.266,    19.743,    -0.017,    -3.293,     0.000,     0.250,    33.746,   505.700,     1.000,     0.000,    12.176,  -260.225,     0.000,   293.499,   405.501,   116.969,    31.254,     0.000,         0.000,
 30472.000,   472.223,   350.197,    19.676,    -0.000,     5.894,     0.000,     0.250,    33.677,   505.700,     1.000,     0.000,    12.293,  -267.311,     0.000,   294.390,   405.155,   126.149,    30.397,     0.000,         0.000,
 30473.000,   368.415,   350.124,    19.440,     0.013,    -0.472,     0.000,     0.250,    33.604,   505.700,     1.000,     0.000,    12.229,  -250.302,     0.000,   316.672,   403.829,   136.055,    27.090,     0.000,         0.000,
 30474.000,   404.685,   350.051,    19.246,     0.027,     5.907,     0.000,     0.250,    33.531,   505.700,     1.000,     0.000,    12.281,  -301.602,     0.000,   289.531,   402.775,   144.575,    43.783,     0.000,         0.000,
 30475.000,   387.369,   349.978,    19.078,     0.024,     6.220,     0.000,     0.250,    33.458,   505.700,     1.000,     0.000,    12.319,  -254.143,     0.000,   296.319,   401.847,   106.350,    42.265,     0.000,         0.000,
 30476.000,   650.590,   349.900,    18.891,     0.013,     5.389,     0.000,     0.250,    33.380,   505.700,     1.000,     0.000,    12.350,  -233.647,     0.000,   289.418,   400.823,    87.763,    34.479,     0.000,         0.000,
 30477.000,     6.116,   349.822,    18.912,     0.011,    -5.432,     0.000,     0.250,    33.302,   505.700,     1.000,     0.000,    12.391,  -199.656,     0.000,   305.713,   400.915,    74.602,    29.851,     0.000,         0.000,
 30478.000,   649.263,   349.742,    18.932,     0.005,     3.530,     0.000,     0.250,    33.222,   505.700,     1.000,     0.000,    12.402,  -141.501,     0.000,   329.552,   401.108,    64.211,     5.735,     0.000,         0.000,
 30479.000,   672.436,   349.672,    18.791,    -0.013,     6.322,     0.000,     0.250,    33.152,   505.700,     1.000,     0.000,    12.519,   -63.923,     0.000,   386.226,   400.271,    65.363,   -15.485,     0.000,         0.000,
 30480.000,   619.408,   349.613,    18.896,    -0.005,     4.244,     0.000,     0.250,    33.093,   505.700,     1.000,     0.000,    12.593,  -126.031,     0.000,   343.917,   400.842,    57.031,    12.074,     0.000,         0.000,
 30481.000,   270.910,   349.563,    18.835,    -0.009,    -2.849,     0.000,     0.250,    33.043,   505.700,     1.000,     0.000,    12.675,  -182.694,     0.000,   322.648,   400.499,    81.889,    22.953,     0.000,         0.000,
 30482.000,   254.279,   349.509,    18.674,    -0.011,    -0.539,     0.000,     0.250,    32.989,   495.700,     1.000,     0.000,    12.724,  -186.179,     0.000,   326.111,   399.613,    87.829,    24.848,     0.000,         0.000,
 30483.000,   641.971,   349.452,    18.733,    -0.018,     5.742,     0.000,     0.250,    32.932,   495.700,     1.000,     0.000,    12.872,  -137.420,     0.000,   326.773,   399.952,    52.731,    11.509,     0.000,         0.000,
 30484.000,   624.932,   349.391,    18.844,     0.006,     5.509,     0.000,     0.250,    32.871,   495.700,     1.000,     0.000,    12.908,  -156.028,     0.000,   334.292,   400.567,    69.733,    20.020,     0.000,         0.000,
 30485.000,   616.877,   349.330,    18.892,    -0.000,     4.058,     0.000,     0.250,    32.810,   495.700,     1.000,     0.000,    13.014,  -171.957,     0.000,   330.433,   400.823,    85.034,    16.532,     0.000,         0.000,
 30486.000,   622.202,   349.268,    19.257,     0.015,     3.923,     0.000,     0.250,    32.748,   495.700,     1.000,     0.000,    13.177,  -155.330,     0.000,   311.711,   402.840,    56.502,     7.699,     0.000,         0.000,
 30487.000,   559.137,   349.203,    19.412,     0.018,     3.051,     0.000,     0.250,    32.683,   495.700,     1.000,     0.000,    13.290,   -89.946,     0.000,   364.179,   405.865,    48.658,    -0.397,     0.000,         0.000,
 30488.000,   637.806,   349.134,    19.605,     0.010,     1.818,     0.000,     0.250,    32.614,   495.700,     1.000,     0.000,    13.447,  -126.448,     0.000,   347.739,   405.559,    64.830,     3.798,     0.000,         0.000,
 30489.000,   620.690,   349.063,    19.740,     0.013,     4.166,     0.000,     0.250,    32.543,   495.700,     1.000,     0.000,    13.549,  -142.458,     0.000,   353.161,   405.494,    81.240,     8.884,     0.000,         0.000,
 30490.000,   622.834,   348.990,    19.796,     0.012,     3.524,     0.000,     0.250,    32.470,   495.700,     1.000,     0.000,    13.621,   -87.365,     0.000,   371.079,   405.797,    51.105,     1.542,     0.000,         0.000,
 30491.000,   590.992,   348.918,    19.932,    -0.012,     3.582,     0.000,     0.250,    32.398,   495.700,     1.000,     0.000,    13.738,   -51.855,     0.000,   378.383,   406.544,    23.539,     0.154,     0.000,         0.000,
 30492.000,   573.122,   348.848,    20.381,    -0.022,    -0.608,     0.000,     0.250,    32.328,   495.700,     1.000,     0.000,    13.882,   -56.338,     0.000,   375.193,   409.915,    24.484,    -2.868,     0.000,         0.000,
 30493.000,   467.112,   348.809,    20.498,     0.008,    -0.612,     0.000,     0.250,    32.289,   495.700,     1.000,     0.000,    14.074,   -58.024,     0.000,   377.562,   410.899,    26.421,    -1.734,     0.000,         0.000,
 30494.000,   543.794,   348.829,    20.688,    -0.005,    -2.695,     0.000,     0.250,    32.309,   495.700,     1.000,     0.000,    14.090,   -90.422,     0.000,   372.879,   410.765,    42.365,    10.170,     0.000,         0.000,
 30495.000,   548.483,   348.849,    20.760,    -0.029,     1.720,     0.000,     0.250,    32.329,   495.700,     1.000,     0.000,    14.319,  -109.950,     0.000,   356.197,   411.178,    44.052,    10.918,     0.000,         0.000,
 30496.000,   569.833,   348.834,    20.805,    -0.046,     2.670,     0.000,     0.250,    32.314,   495.700,     1.000,     0.000,    14.357,  -149.651,     0.000,   351.235,   411.434,    75.109,    14.344,     0.000,         0.000,
 30497.000,   577.885,   348.804,    21.018,    -0.002,     3.857,     0.000,     0.250,    32.284,   495.700,     1.000,     0.000,    14.530,  -150.446,     0.000,   331.705,   412.647,    63.544,     5.960,     0.000,         0.000,
 30498.000,   554.479,   348.763,    21.201,    -0.009,     1.851,     0.000,     0.250,    32.243,   495.700,     1.000,     0.000,    14.689,  -103.673,     0.000,   366.594,   413.644,    58.926,    -2.303,     0.000,         0.000,
 30499.000,   554.968,   348.730,    21.305,    -0.012,     1.772,     0.000,     0.250,    32.210,   495.700,     1.000,     0.000,    14.781,   -60.931,     0.000,   391.849,   414.225,    38.009,     0.547,     0.000,         0.000,
 30500.000,   295.792,   348.805,    21.537,    -0.017,   -10.377,     0.000,     0.250,    32.285,   495.700,     1.000,     0.000,    14.987,   -59.056,     0.000,   384.790,   415.529,    27.716,     0.601,     0.000,         0.000,
 30501.000,   542.462,   348.923,    22.032,     0.007,    -1.657,     0.000,     0.250,    32.403,   495.700,     1.000,     0.000,    15.242,   -69.304,     0.000,   382.214,   418.333,    31.245,     1.940,     0.000,         0.000,
 30502.000,   552.658,   348.971,    22.719,     0.023,    -0.778,     0.000,     0.250,    32.451,   495.700,     1.000,     0.000,    15.501,  -126.999,     0.000,   352.549,   424.674,    54.633,     0.242,     0.000,         0.000,
 30503.000,   535.331,   348.982,    23.078,    -0.010,     0.481,     0.000,     0.250,    32.462,   495.700,     1.000,     0.000,    15.622,  -112.337,     0.000,   362.929,   427.396,    50.875,    -3.006,     0.000,         0.000,
 30504.000,   530.518,   348.983,    23.314,     0.001,     0.391,     0.000,     0.250,    32.463,   495.700,     1.000,     0.000,    15.924,   -84.917,     0.000,   387.943,   428.956,    46.383,    -2.478,     0.000,         0.000,
 30505.000,   464.602,   349.001,    23.900,    -0.006,     0.515,     0.000,     0.250,    32.481,   495.700,     1.000,     0.000,    16.105,  -124.921,     0.000,   374.502,   429.019,    60.194,    10.210,     0.000,         0.000,
 30506.000,   524.781,   349.018,    24.061,     0.024,     0.618,     0.000,     0.250,    32.498,   495.700,     1.000,     0.000,    16.309,  -121.987,     0.000,   378.241,   430.154,    58.494,    11.580,     0.000,         0.000,
 30507.000,   508.097,   349.029,    24.043,     0.009,    -0.285,     0.000,     0.250,    32.509,   495.700,     1.000,     0.000,    16.403,  -131.476,     0.000,   380.253,   429.865,    63.709,    18.156,     0.000,         0.000,
 30508.000,   503.517,   349.045,    23.860,    -0.026,    -0.068,     0.000,     0.250,    32.525,   495.700,     1.000,     0.000,    16.412,  -206.042,     0.000,   335.829,   428.790,    94.502,    18.578,     0.000,         0.000,
 30509.000,   489.746,   349.045,    24.006,    -0.006,     1.893,     0.000,     0.250,    32.525,   495.700,     1.000,     0.000,    16.600,  -162.594,     0.000,   356.809,   429.667,    82.253,     7.484,     0.000,         0.000,
 30510.000,   355.444,   349.028,    23.878,     0.002,    -1.548,     0.000,     0.250,    32.508,   495.700,     1.000,     0.000,    16.706,  -134.868,     0.000,   380.006,   428.886,    76.204,     9.784,     0.000,         0.000,
 30511.000,   525.522,   349.024,    23.846,     0.017,     0.118,     0.000,     0.250,    32.504,   495.700,     1.000,     0.000,    16.800,  -141.825,     0.000,   364.204,   428.706,    62.818,    14.504,     0.000,         0.000,
 30512.000,   490.801,   349.091,    24.148,     0.002,    -6.926,     0.000,     0.250,    32.571,   495.700,     1.000,     0.000,    17.024,  -146.711,     0.000,   364.258,   430.511,    69.194,    11.264,     0.000,         0.000,
 30513.000,   506.475,   349.189,    24.109,     0.002,    -4.065,     0.000,     0.250,    32.669,   495.700,     1.000,     0.000,    17.170,   -96.638,     0.000,   396.499,   430.235,    56.797,     6.105,     0.000,         0.000,
 30514.000,   498.673,   349.251,    24.051,     0.000,    -1.068,     0.000,     0.250,    32.731,   495.700,     1.000,     0.000,    17.228,  -134.643,     0.000,   370.198,   429.891,    62.927,    12.023,     0.000,         0.000,
 30515.000,   498.759,   349.293,    24.262,     0.001,    -1.127,     0.000,     0.250,    32.773,   495.700,     1.000,     0.000,    17.400,  -161.297,     0.000,   351.817,   431.141,    74.294,     7.678,     0.000,         0.000,
 30516.000,   526.420,   349.312,    24.475,     0.006,     0.347,     0.000,     0.250,    32.792,   495.700,     1.000,     0.000,    17.626,  -212.596,     0.000,   329.514,   432.373,    89.461,    20.276,     0.000,         0.000,
 30517.000,   475.199,   349.312,    24.849,     0.023,    -0.522,     0.000,     0.250,    32.792,   495.700,     1.000,     0.000,    17.788,  -226.946,     0.000,   333.943,   434.530,   106.026,    20.333,     0.000,         0.000,
 30518.000,   391.483,   349.300,    24.643,     0.006,    -1.073,     0.000,     0.250,    32.780,   495.700,     1.000,     0.000,    17.885,  -183.849,     0.000,   363.686,   433.326,    96.494,    17.716,     0.000,         0.000,
 30519.000,   496.682,   349.281,    24.558,    -0.026,     1.924,     0.000,     0.250,    32.761,   495.700,     1.000,     0.000,    17.959,  -269.763,     0.000,   326.744,   432.847,   135.839,    27.820,     0.000,         0.000,
 30520.000,   523.354,   349.252,    24.665,     0.003,     3.716,     0.000,     0.250,    32.732,   495.700,     1.000,     0.000,    18.083,  -229.026,     0.000,   330.670,   433.482,   106.645,    19.569,     0.000,         0.000,
 30521.000,   496.220,   349.218,    24.731,     0.004,     3.637,     0.000,     0.250,    32.698,   495.700,     1.000,     0.000,    18.197,  -224.801,     0.000,   334.606,   433.875,   103.744,    21.787,     0.000,         0.000,
 30522.000,   253.673,   349.192,    24.659,    -0.002,    -1.025,     0.000,     0.250,    32.672,   495.700,     1.000,     0.000,    18.296,  -193.241,     0.000,   346.886,   433.415,    85.165,    21.549,     0.000,         0.000,
 30523.000,   481.542,   349.163,    24.674,    -0.010,     3.393,     0.000,     0.250,    32.643,   495.700,     1.000,     0.000,    18.387,  -204.587,     0.000,   342.845,   433.523,    94.302,    19.607,     0.000,         0.000,
 30524.000,   458.798,   349.128,    24.656,    -0.014,     2.872,     0.000,     0.250,    32.608,   495.700,     1.000,     0.000,    18.498,  -128.952,     0.000,   405.620,   433.409,    95.982,     5.180,     0.000,         0.000,
 30525.000,   399.681,   349.103,    24.735,    -0.013,    -0.234,     0.000,     0.250,    32.583,   495.700,     1.000,     0.000,    18.597,  -126.559,     0.000,   369.624,   433.859,    55.772,     6.552,     0.000,         0.000,
 30526.000,   480.494,   349.076,    24.936,    -0.001,     3.859,     0.000,     0.250,    32.556,   495.700,     1.000,     0.000,    18.752,  -113.305,     0.000,   391.281,   435.053,    64.467,     5.065,     0.000,         0.000,
 30527.000,   482.863,   349.047,    24.714,    -0.041,     2.913,     0.000,     0.250,    32.527,   495.700,     1.000,     0.000,    18.849,  -295.103,     0.000,   339.270,   433.760,   154.757,    45.855,     0.000,         0.000,
 30528.000,   504.771,   349.016,    24.537,    -0.009,     2.350,     0.000,     0.250,    32.496,   495.700,     1.000,     0.000,    18.833,  -279.627,     0.000,   315.649,   432.715,   129.340,    33.221,     0.000,         0.000,
 30529.000,   510.044,   348.974,    24.487,     0.012,     4.109,     0.000,     0.250,    32.454,   495.700,     1.000,     0.000,    18.926,  -307.964,     0.000,   307.910,   432.431,   142.893,    40.550,     0.000,         0.000,
 30530.000,   495.642,   348.926,    24.383,     0.034,     1.096,     0.000,     0.250,    32.406,   495.700,     1.000,     0.000,    18.921,  -300.186,     0.000,   305.388,   431.818,   133.479,    40.277,     0.000,         0.000,
 30531.000,   493.923,   348.871,    24.143,     0.036,     3.194,     0.000,     0.250,    32.351,   495.700,     1.000,     0.000,    18.966,  -274.071,     0.000,   323.349,   430.430,   132.815,    34.174,     0.000,         0.000,
 30532.000,   458.723,   348.814,    24.014,    -0.009,    -0.952,     0.000,     0.250,    32.294,   495.700,     1.000,     0.000,    18.968,  -201.499,     0.000,   360.223,   429.675,   109.239,    22.808,     0.000,         0.000,
 30533.000,   507.590,   348.760,    23.920,    -0.062,     4.986,     0.000,     0.250,    32.240,   495.700,     1.000,     0.000,    18.996,  -172.873,     0.000,   364.104,   429.147,    85.254,    22.576,     0.000,         0.000,
 30534.000,   508.363,   348.705,    23.905,     0.007,     3.096,     0.000,     0.250,    32.185,   495.700,     1.000,     0.000,    19.045,  -215.845,     0.000,   339.108,   429.048,   101.557,    24.348,     0.000,         0.000,
 30535.000,   325.475,   348.654,    23.782,     0.076,     1.320,     0.000,     0.250,    32.134,   495.700,     1.000,     0.000,    19.172,  -153.384,     0.000,   382.356,   428.333,    89.287,    18.120,     0.000,         0.000,
 30536.000,   465.775,   348.638,    23.652,    -0.020,    -0.041,     0.000,     0.250,    32.118,   495.700,     1.000,     0.000,    19.122,  -162.366,     0.000,   366.533,   427.591,    78.810,    22.498,     0.000,         0.000,
 30537.000,   399.650,   348.637,    23.525,    -0.151,     1.874,     0.000,     0.250,    32.117,   495.700,     1.000,     0.000,    19.177,  -256.871,     0.000,   342.634,   426.862,   140.572,    32.071,     0.000,         0.000,
 30538.000,   478.755,   348.611,    23.397,    -0.095,     3.849,     0.000,     0.250,    32.091,   495.700,     1.000,     0.000,    19.177,  -196.165,     0.000,   341.893,   426.132,    90.689,    21.237,     0.000,         0.000,
 30539.000,   475.449,   348.570,    23.326,    -0.098,     4.128,     0.000,     0.250,    32.050,   495.700,     1.000,     0.000,    19.281,  -216.198,     0.000,   343.279,   425.723,   106.855,    26.899,     0.000,         0.000,
 30540.000,   508.482,   348.521,    23.275,    -0.037,     2.383,     0.000,     0.250,    32.001,   495.700,     1.000,     0.000,    19.301,  -217.871,     0.000,   325.634,   425.421,    95.535,    22.550,     0.000,         0.000,
 30541.000,   497.979,   348.463,    23.343,    -0.021,     4.695,     0.000,     0.250,    31.943,   486.200,     1.000,     0.000,    19.481,  -145.739,     0.000,   358.190,   425.819,    66.920,    11.190,     0.000,         0.000,
 30542.000,   275.728,   348.402,    23.354,    -0.067,    -2.357,     0.000,     0.250,    31.882,   486.200,     1.000,     0.000,    19.537,  -178.056,     0.000,   351.106,   425.872,    87.240,    16.050,     0.000,         0.000,
 30543.000,   332.659,   348.374,    23.456,     0.083,     0.367,     0.000,     0.250,    31.854,   486.200,     1.000,     0.000,    19.652,  -130.477,     0.000,   383.933,   426.466,    72.229,    15.715,     0.000,         0.000,
 30544.000,   396.022,   348.376,    23.358,     0.039,     1.679,     0.000,     0.250,    31.856,   486.200,     1.000,     0.000,    19.693,  -152.789,     0.000,   354.958,   425.898,    66.826,    15.022,     0.000,         0.000,
 30545.000,   499.955,   348.353,    23.442,     0.012,     3.930,     0.000,     0.250,    31.833,   486.200,     1.000,     0.000,    19.823,  -179.322,     0.000,   336.365,   426.398,    73.169,    16.120,     0.000,         0.000,
